file_name_react,smiles_react,data,IP_Boltz_react,IP_Emin_react,EA_Boltz_react,EA_Emin_react,HOMO_Boltz_react,HOMO_Emin_react,LUMO_Boltz_react,LUMO_Emin_react,dipole_Boltz_react,dipole_Emin_react,electro_Boltz_react,electro_Emin_react,nucleo_Boltz_react,nucleo_Emin_react,electrofug_Boltz_react,electrofug_Emin_react,nucleofug_Boltz_react,nucleofug_Emin_react,SASA_area_Boltz_react,SASA_area_Emin_react,SASA_vol_Boltz_react,SASA_vol_Emin_react,Dispersion_area_Boltz_react,Dispersion_area_Emin_react,Dispersion_vol_Boltz_react,Dispersion_vol_Emin_react,Dispersion_P_int_Boltz_react,Dispersion_P_int_Emin_react,VBur_Boltz_react,VBur_Emin_react,Free_VBur_Boltz_react,Free_VBur_Emin_react,Sasa_distal_VBur_Boltz_react,Sasa_distal_VBur_Emin_react,Sasa_mol_VBur_Boltz_react,Sasa_mol_VBur_Emin_react,Buried_distal_VBur_Boltz_react,Buried_distal_VBur_Emin_react,Buried_mol_VBur_Boltz_react,Buried_mol_VBur_Emin_react,Pyr_alpha_Boltz_react,Pyr_alpha_Emin_react,Pyr_P_Boltz_react,Pyr_P_Emin_react,Pyr_P_angle_Boltz_react,Pyr_P_angle_Emin_react,Sterimol_L_Boltz_react,Sterimol_L_Emin_react,Sterimol_B_1_Boltz_react,Sterimol_B_1_Emin_react,Sterimol_B_5_Boltz_react,Sterimol_B_5_Emin_react,Sterimol_bur_L_Boltz_react,Sterimol_bur_L_Emin_react,Sterimol_bur_B_1_Boltz_react,Sterimol_bur_B_1_Emin_react,Sterimol_bur_B_5_Boltz_react,Sterimol_bur_B_5_Emin_react,smiles_ligand,IP_Boltz_ligand,IP_Emin_ligand,EA_Boltz_ligand,EA_Emin_ligand,HOMO_Boltz_ligand,HOMO_Emin_ligand,LUMO_Boltz_ligand,LUMO_Emin_ligand,dipole_Boltz_ligand,dipole_Emin_ligand,electro_Boltz_ligand,electro_Emin_ligand,nucleo_Boltz_ligand,nucleo_Emin_ligand,electrofug_Boltz_ligand,electrofug_Emin_ligand,nucleofug_Boltz_ligand,nucleofug_Emin_ligand,SASA_area_Boltz_ligand,SASA_area_Emin_ligand,SASA_vol_Boltz_ligand,SASA_vol_Emin_ligand,Dispersion_area_Boltz_ligand,Dispersion_area_Emin_ligand,Dispersion_vol_Boltz_ligand,Dispersion_vol_Emin_ligand,Dispersion_P_int_Boltz_ligand,Dispersion_P_int_Emin_ligand,VBur_Boltz_ligand,VBur_Emin_ligand,Free_VBur_Boltz_ligand,Free_VBur_Emin_ligand,Sasa_distal_VBur_Boltz_ligand,Sasa_distal_VBur_Emin_ligand,Sasa_mol_VBur_Boltz_ligand,Sasa_mol_VBur_Emin_ligand,Buried_distal_VBur_Boltz_ligand,Buried_distal_VBur_Emin_ligand,Buried_mol_VBur_Boltz_ligand,Buried_mol_VBur_Emin_ligand,Pyr_alpha_Boltz_ligand,Pyr_alpha_Emin_ligand,Pyr_P_Boltz_ligand,Pyr_P_Emin_ligand,Pyr_P_angle_Boltz_ligand,Pyr_P_angle_Emin_ligand,Cone_angle_Boltz_ligand,Cone_angle_Emin_ligand,Solid_angle_Boltz_ligand,Solid_angle_Emin_ligand,Solid_angle_G_Boltz_ligand,Solid_angle_G_Emin_ligand,Cone_angle_NAtoms_Boltz_ligand,Cone_angle_NAtoms_Emin_ligand,Sterimol_L_Boltz_ligand,Sterimol_L_Emin_ligand,Sterimol_B_1_Boltz_ligand,Sterimol_B_1_Emin_ligand,Sterimol_B_5_Boltz_ligand,Sterimol_B_5_Emin_ligand,Sterimol_bur_L_Boltz_ligand,Sterimol_bur_L_Emin_ligand,Sterimol_bur_B_1_Boltz_ligand,Sterimol_bur_B_1_Emin_ligand,Sterimol_bur_B_5_Boltz_ligand,Sterimol_bur_B_5_Emin_ligand,ratio
ZIQWQSCQELMUKW-UHFFFAOYSA-N_conf_0.gjf,C(#CC1CCCCC1)c1ccccc1,0,7.768452141,7.768492537,3.649215766,3.649228371,-0.376309464,-0.376310058,-0.234840589,-0.234840999,0.290574433,0.290552704,0.602142819,0.602150629,-7.768452141,-7.768492537,8.37059496,8.370643166,1.798927053,1.798922259,412.585888,412.5823443,624.702363,624.699513,285.957505,285.9567349,269.1746512,269.1741667,17.87086992,17.87094895,98.98180802,98.9833706,80.61257201,80.61100943,121.9365328,121.9347853,220.9183408,220.9181559,121.987203,121.9854741,220.969011,220.9688446,89.97441724,89.99995963,0.00000151,9.92E-10,,,7.977688402,7.977688561,2.529691939,2.529885545,5.053725069,5.054195995,7.497517516,7.497517642,2.529691939,2.529885545,5.053725069,5.054195995,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,-2.720725073
WHFPFLKZXFBCSO-UHFFFAOYSA-N_conf_0.gjf,C#Cc1ccc(C(C)=O)cc1,0,8.508557925,8.50847552,5.158227066,5.158196111,-0.393145148,-0.393139749,-0.286444754,-0.286443836,1.380781493,1.380898299,1.186601804,1.186578753,-8.508557925,-8.50847552,9.695159729,9.695054273,0.874374738,0.874382642,338.1018176,338.1618113,486.6821725,486.8053257,208.9624792,208.4627445,190.2821084,189.7865436,17.24218491,17.24346212,44.81231001,44.82642759,134.78207,134.7679524,115.8926042,115.8531668,160.7049142,160.6795944,116.0476508,116.0159569,160.8599608,160.8423845,-30.00004916,-30.00002568,1.999999999,2,0.313979086,0.306713633,3.749979774,3.750009209,1.811751441,1.811775439,3.259985491,3.259393823,3.749979774,3.750009209,1.700115704,1.700125189,3.259985491,3.259393823,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,1.446089554
KEOBBGQRFOSGJU-UHFFFAOYSA-N_conf_0.gjf,CCCCC#Cc1ccccn1,0,7.816045633,7.816767291,3.952101631,3.954378017,-0.360842372,-0.360794614,-0.250533669,-0.250642909,0.725288967,0.756012973,0.687664985,0.68838272,-7.816045633,-7.816767291,8.503710618,8.505150011,1.581563354,1.580004702,394.9386865,401.7922922,572.7598193,578.5314908,259.722736,261.7441674,234.8205845,236.4641058,16.95072953,16.75589901,87.52142537,83.22995469,92.07295466,96.36442534,108.0102434,112.4805979,195.5316688,195.7105526,108.0841446,112.4584564,195.6055699,195.6884111,80.52289435,80.7649691,0.012073517,0.011502402,0.915248748,0.870815902,6.901839795,7.810619758,2.008405475,1.983974269,4.809291297,4.695543645,6.652108514,7.323155099,2.008405475,1.983974269,4.793537092,4.651657133,CC1(C)OB([Cu][P](C2=CC=C(C)C=C2)(C3=CC=C(C)C=C3)C4=CC=C(C)C=C4)OC1(C)C,6.17771244,6.177714733,5.045072557,5.045071688,-0.295659277,-0.295659243,-0.25229574,-0.252295734,2.951952397,2.95195357,0.850180561,0.850180483,-6.17771244,-6.177714733,7.027893001,7.027895216,0.651108004,0.651108795,792.8937054,792.8936365,1329.155822,1329.15572,598.4382298,598.438175,610.3343777,610.3343149,20.96499006,20.96499127,96.56215455,96.56210132,83.03222548,83.03227871,415.5621509,415.5621601,512.1243054,512.1242614,415.6418731,415.6418812,512.2040276,512.2039825,34.37232104,34.37229967,0.038579088,0.038579442,3.760649715,3.760675521,290.1202849,290.1201174,7.195225509,7.195212205,57.25778532,57.25767945,3,3,10.07982322,10.0798247,4.691318178,4.691314927,7.515018982,7.515019502,7.282131398,7.282134298,4.56834875,4.568348922,7.472573437,7.472573777,-2.720725073
LKYRTZYCIQYMMV-UHFFFAOYSA-N_conf_0.gjf,c8(C#CCSC9=CC=CC=C9)ccccc8,1,7.387917982,7.389884954,4.563928057,4.564393329,-0.35983672,-0.359842982,-0.245965201,-0.246009259,0.77806175,0.779342042,0.822900892,0.823301755,-7.387917982,-7.389884954,8.210818875,8.213186709,1.104972835,1.104908426,430.2683155,429.9333053,669.5184575,669.2800995,298.3565879,297.7496465,288.6607924,288.187304,19.95713594,19.95034873,105.0575377,105.2462477,74.53684229,74.34813236,151.0504721,150.8149644,256.1080099,256.0612121,151.2847286,151.0947566,256.3422664,256.3410042,80.88161582,80.89352759,0.007876635,0.007885033,0.724742379,0.720847296,7.971891104,7.971893571,2.078104654,2.079503549,6.823011214,6.8466262,7.492015354,7.492010767,2.078104654,2.079503549,6.822342128,6.8466262,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,0.228346945
ARDFJWBFPXYFMH-UHFFFAOYSA-N_conf_0.gjf,CN(C)CC#Cc2ccccc2,1,7.384416842,7.384396787,3.65742206,3.657404797,-0.349689819,-0.349688818,-0.236352722,-0.236352175,0.469884497,0.469875536,0.559728844,0.559722284,-7.384416842,-7.384396787,7.944145686,7.944119071,1.748306785,1.748317487,388.2228047,388.3028073,566.8727851,566.9439108,254.6469446,254.1474343,232.8851866,232.1326258,17.03060802,17.01332525,89.68736997,89.67481917,89.90701006,89.91956086,105.1405097,105.2955921,194.8278797,194.9704112,105.5267643,105.4931072,195.2141343,195.1679263,89.91291254,89.89884332,0.0000738,0.0000856,0.006088108,0.007065788,6.711574379,6.711532329,2.04705769,2.04724871,4.422382183,4.422361023,6.711574379,6.711532329,2.04705769,2.04724871,4.422382183,4.422361023,CC(O1)(C)C(C)(C)OB1[Cu][P](C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4,6.334507502,6.334513412,5.206147183,5.206145431,-0.30192517,-0.301925104,-0.261239895,-0.261239894,2.635007159,2.635009216,0.937723868,0.937723814,-6.334507502,-6.334513412,7.27223137,7.272237226,0.577576685,0.577578383,706.3838677,706.3837479,1180.517385,1180.517188,523.3356623,523.335524,537.0898406,537.0897664,21.1518248,21.15182624,96.69192303,96.6917935,82.902457,82.90258653,362.6211428,362.6211794,459.3130658,459.3129729,362.7136394,362.7136666,459.4055624,459.4054601,34.20651041,34.20609056,0.043807667,0.04380843,3.997191461,3.997268606,289.4518299,289.4514031,7.195244877,7.195212205,57.25793945,57.25767945,3,3,10.16185358,10.1618596,4.199578549,4.199580549,6.4735266,6.473528065,7.292456272,7.292463929,4.199578549,4.199580549,6.4735266,6.473528065,-0.281973553
UFOVULIWACVAAC-UHFFFAOYSA-N_conf_0.gjf,C#Cc1ccccc1OC,0,8.03584355,8.03584355,3.65817379,3.65817379,-0.373491425,-0.373491425,-0.239415187,-0.239415187,0.383714935,0.383714935,0.635529875,0.635529875,-8.03584355,-8.03584355,8.671373424,8.671373424,1.823356084,1.823356084,311.5123063,311.5123063,446.4927922,446.4927922,197.4595041,197.4595041,179.0127308,179.0127308,17.15799669,17.15799669,53.46141641,53.46141641,126.1329636,126.1329636,91.91399019,91.91399019,145.3754066,145.3754066,91.95975279,91.95975279,145.4211692,145.4211692,89.89053314,89.89053314,0.0000367,0.0000367,0.035073438,0.035073438,3.748562477,3.748562477,1.823167407,1.823167407,4.893218114,4.893218114,3.748562477,3.748562477,1.823167407,1.823167407,4.893218114,4.893218114,CC1(C)OB(/[Cu]=C2N(C3=C(C)C=C(C)C=C3C)C=CN/2C4=C(C)C=C(C)C=C4C)OC1(C)C,5.982462764,5.986137343,4.423053711,4.423386727,-0.277278519,-0.277261653,-0.2315491,-0.231558517,2.676235642,2.679185612,0.603166487,0.603721418,-5.982462764,-5.986137343,6.585629251,6.589858761,1.026112776,1.026334691,722.844731,722.1033057,1291.076561,1289.953134,599.8105031,596.7527206,620.9256948,618.6124521,21.58094706,21.50741659,112.0663794,112.0184803,67.5280006,67.57589973,404.4257757,404.3821984,516.4921551,516.4006787,404.6048637,404.7226033,516.6712431,516.7410836,28.06784277,28.08975987,0.086901675,0.086269677,6.370421311,6.36953559,288.3992979,288.4637423,8.875462223,8.870261607,70.62868425,70.58729906,3,3,9.34329428,9.344435293,4.26518527,4.266345251,8.264892929,8.264916687,8.273273039,8.273785433,4.26518527,4.266345251,6.790333673,6.790182677,-2.304308355
XTYBMJQHLYVUBK-UHFFFAOYSA-N_conf_0.gjf,COCC#Cc1ccccc1,1,8.138858508,8.145785398,3.793433711,3.795587049,-0.385162935,-0.385294838,-0.242051682,-0.242139884,0.593810015,0.592885278,0.682923954,0.684308726,-8.138858508,-8.145785398,8.821782463,8.830094124,1.735490244,1.734721676,358.137065,357.8718908,512.9970374,512.870726,228.91831,229.96271,203.6559819,203.7029322,16.83113302,16.89106661,87.74298363,87.99300449,91.8513964,91.60137554,87.97984128,87.63114438,175.7228249,175.6241489,88.06387545,87.82996024,175.8068591,175.8229647,78.02018795,77.92310159,0.03399417,0.034817354,1.723638616,1.754527348,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,CC1(C)OB([Cu][P](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)OC1(C)C,6.334760316,6.334569845,5.205695418,5.206235145,-0.301920685,-0.301898224,-0.261215508,-0.261244437,2.634526866,2.635819032,0.937557555,0.93776998,-6.334760316,-6.334569845,7.272317872,7.272339825,0.577862138,0.577534835,706.3997795,706.4937485,1181.12991,1181.401695,524.3742429,524.835291,537.2918788,537.6032928,21.1689713,21.17802302,96.73571889,96.72421654,82.85866114,82.87016349,362.5745278,362.7739962,459.3102466,459.4982128,362.7241562,362.7090227,459.4598751,459.4332392,34.05247606,34.29742447,0.042932543,0.044367646,4.023499744,3.983700268,289.3210713,289.5029282,7.196409116,7.184211881,57.26720417,57.17014165,3,3,10.09953324,10.16194478,4.198283673,4.203509336,6.474725476,6.471922768,7.29580345,7.291937126,4.198283673,4.203509336,6.474725476,6.471922768,-0.633244557
ARDFJWBFPXYFMH-UHFFFAOYSA-N_conf_0.gjf,CN(C)CC#Cc2ccccc2,1,7.384416842,7.384396787,3.65742206,3.657404797,-0.349689819,-0.349688818,-0.236352722,-0.236352175,0.469884497,0.469875536,0.559728844,0.559722284,-7.384416842,-7.384396787,7.944145686,7.944119071,1.748306785,1.748317487,388.2228047,388.3028073,566.8727851,566.9439108,254.6469446,254.1474343,232.8851866,232.1326258,17.03060802,17.01332525,89.68736997,89.67481917,89.90701006,89.91956086,105.1405097,105.2955921,194.8278797,194.9704112,105.5267643,105.4931072,195.2141343,195.1679263,89.91291254,89.89884332,0.0000738,0.0000856,0.006088108,0.007065788,6.711574379,6.711532329,2.04705769,2.04724871,4.422382183,4.422361023,6.711574379,6.711532329,2.04705769,2.04724871,4.422382183,4.422361023,CC1(C)C2=C(C([P](C3=CC=CC=C3)(C4=CC=CC=C4)[Cu]5B6OC(C)(C)C(C)(C)O6)=CC=C2)OC7=C([P]5(C8=CC=CC=C8)C9=CC=CC=C9)C=CC=C71,5.581480106,5.692844584,5.267623006,5.257441229,-0.297445583,-0.29452555,-0.251004732,-0.252573723,2.082286984,1.99389446,0.873049733,0.881922445,-5.581480106,-5.692844584,6.454529839,6.574767029,0.451426726,0.470481216,875.4880775,860.8544678,1721.761119,1709.392612,766.7846102,760.8906464,889.3030463,890.7189691,25.14801612,25.35577255,130.0459548,120.6064034,49.54842527,58.98797661,644.6579464,652.5818942,774.7039012,773.1882976,645.2385092,652.958791,775.2844639,773.5651944,55.70354822,32.33757418,0.163384283,0.094289743,3.452871453,5.788284122,104.5586192,104.1580072,10.26541459,10.26930287,75.81176856,71.22393761,2.590225153,2,9.907321451,9.885681229,3.856295228,3.896419559,8.359163398,8.326858528,7.110381438,7.054033247,3.854778505,3.896419559,7.928201755,7.950357666,-0.929994228
UARFKZSJGDQRLF-UHFFFAOYSA-N_conf_0.gjf,C#CCC1CCCCC1,0,8.315778884,8.339368179,-0.199671904,-0.207619424,-0.394340235,-0.395903849,-0.144634517,-0.144487886,0.236392557,0.234964853,0.100043401,0.100763037,-8.315778884,-8.339368179,8.415822285,8.440131216,5.145715305,5.154382461,315.67302,318.081485,460.9331806,463.6445438,211.1268807,212.9830262,198.8702786,199.2819462,16.07979996,16.08771199,51.61637676,50.18773485,127.9780033,129.4066452,90.73380833,92.12463785,142.3501851,142.3123727,90.94275156,92.41868155,142.5591283,142.6064164,30.02653767,29.99980298,0.00000788,0.00000103,0.547622509,0.661975164,3.745647152,3.745547315,1.708140888,1.7,6.186769526,6.314729368,3.745647152,3.745547315,1.708140888,1.7,6.186769526,6.314729368,CC1(C)OB(/[Cu]=C2N(C3=C(C)C=C(C)C=C3C)C=CN/2C4=C(C)C=C(C)C=C4C)OC1(C)C,5.982462764,5.986137343,4.423053711,4.423386727,-0.277278519,-0.277261653,-0.2315491,-0.231558517,2.676235642,2.679185612,0.603166487,0.603721418,-5.982462764,-5.986137343,6.585629251,6.589858761,1.026112776,1.026334691,722.844731,722.1033057,1291.076561,1289.953134,599.8105031,596.7527206,620.9256948,618.6124521,21.58094706,21.50741659,112.0663794,112.0184803,67.5280006,67.57589973,404.4257757,404.3821984,516.4921551,516.4006787,404.6048637,404.7226033,516.6712431,516.7410836,28.06784277,28.08975987,0.086901675,0.086269677,6.370421311,6.36953559,288.3992979,288.4637423,8.875462223,8.870261607,70.62868425,70.58729906,3,3,9.34329428,9.344435293,4.26518527,4.266345251,8.264892929,8.264916687,8.273273039,8.273785433,4.26518527,4.266345251,6.790333673,6.790182677,-0.650477484
JTPJJKZSKWNWKK-UHFFFAOYSA-N_conf_0.gjf,C#CCCCNC(=O)OC(C)(C)C,0,8.199755177,8.182614142,1.94079371,1.925481083,-0.393757208,-0.39275917,-0.182482316,-0.182108343,1.019193085,0.973775789,0.315639673,0.311732351,-8.199755177,-8.182614142,8.51539485,8.494346493,3.220845963,3.232251268,424.6048125,422.7710966,632.8644326,631.0003616,290.8733181,290.0976681,268.2997356,267.7623488,16.4044081,16.43359074,45.7462361,46.67454111,133.8481439,132.9198389,159.3298541,158.3082489,205.0760902,204.98279,159.5326562,158.4926319,205.2788923,205.167173,36.53620063,30.04769486,0.0000306,0.0000432,0.556505911,0.670418333,3.745153668,3.745280046,1.7,1.7,9.231027268,9.228239598,3.745153668,3.745280046,1.7,1.7,5.935668911,6.050648303,CC1(C)OB(/[Cu]=C2N(C3=C(C)C=C(C)C=C3C)C=CN/2C4=C(C)C=C(C)C=C4C)OC1(C)C,5.982462764,5.986137343,4.423053711,4.423386727,-0.277278519,-0.277261653,-0.2315491,-0.231558517,2.676235642,2.679185612,0.603166487,0.603721418,-5.982462764,-5.986137343,6.585629251,6.589858761,1.026112776,1.026334691,722.844731,722.1033057,1291.076561,1289.953134,599.8105031,596.7527206,620.9256948,618.6124521,21.58094706,21.50741659,112.0663794,112.0184803,67.5280006,67.57589973,404.4257757,404.3821984,516.4921551,516.4006787,404.6048637,404.7226033,516.6712431,516.7410836,28.06784277,28.08975987,0.086901675,0.086269677,6.370421311,6.36953559,288.3992979,288.4637423,8.875462223,8.870261607,70.62868425,70.58729906,3,3,9.34329428,9.344435293,4.26518527,4.266345251,8.264892929,8.264916687,8.273273039,8.273785433,4.26518527,4.266345251,6.790333673,6.790182677,-0.501676694
TZCNMQHDEPWQEW-UHFFFAOYSA-N_conf_0.gjf,CC(C)(C)OCC#Cc1ccccc1,1,7.827332524,7.874072261,3.721037483,3.735961047,-0.380078715,-0.381142856,-0.238474785,-0.238999044,0.58443487,0.563530662,0.627308412,0.636570295,-7.827332524,-7.874072261,8.454640935,8.510642555,1.752270928,1.746609248,424.3099452,419.8024415,642.0638525,638.6457163,290.9235112,289.6648114,273.6308627,273.2152178,17.43974375,17.5278271,95.62906422,97.37267743,83.96531581,82.2217026,131.9754411,130.0281983,227.6045053,227.4008758,132.1818972,130.2793847,227.8109615,227.6520621,82.34223912,80.1452746,0.006238837,0.008028693,0.630613612,0.811533672,7.975417204,7.975640716,2.0492,1.97551022,5.365990105,5.499660343,7.4954738,7.495701085,2.0492,1.97551022,5.365990105,5.499660343,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,-0.017501475
DGLHLIWXYSGYBI-UHFFFAOYSA-N_conf_0.gjf,C#Cc1ccccc1Cl,0,8.544463887,8.544463887,4.159739391,4.159739391,-0.393151068,-0.393151068,-0.256094879,-0.256094879,0.635338463,0.635338463,0.836220369,0.836220369,-8.544463887,-8.544463887,9.380684256,9.380684256,1.522480978,1.522480978,299.6827607,299.6827607,422.4745976,422.4745976,183.6639178,183.6639178,164.3637662,164.3637662,17.66722295,17.66722295,50.01620648,50.01620648,129.5781735,129.5781735,89.25678101,89.25678101,139.2729875,139.2729875,89.17934892,89.17934892,139.1955554,139.1955554,-30.00025415,-30.00025415,1.99999999,1.99999999,0.618842684,0.618842684,3.749289715,3.749289715,1.71629262,1.71629262,4.45291009,4.45291009,3.749289715,3.749289715,1.71629262,1.71629262,4.45291009,4.45291009,CC1(C)OB(/[Cu]=C2N(C3=C(C(C)C)C=CC=C3C(C)C)C=CN/2C4=C(C(C)C)C=CC=C4C(C)C)OC1(C)C,5.905922233,5.905779038,4.50259645,4.502241339,-0.2795879,-0.279579399,-0.234028297,-0.234013773,2.737877627,2.737889198,0.61889978,0.618767182,-5.905922233,-5.905779038,6.524822013,6.52454622,0.962303331,0.962525844,789.0676933,789.2630771,1495.059231,1495.312378,688.8127083,689.0669218,752.589056,752.6303185,22.3088482,22.31019378,127.0670068,127.0533597,52.52737325,52.54102032,493.5168132,493.5490151,620.58382,620.6023748,493.3004885,493.3298306,620.3674953,620.3831903,39.77737962,39.14881839,0.185461211,0.187700517,4.804313096,4.864310811,311.6352207,311.6437072,9.953256324,9.953293548,79.20549719,79.20579341,3,3,9.696416295,9.695585978,5.120691517,5.122232872,7.186021193,7.185087952,7.910156087,7.910084,5.120691517,5.122232872,6.759387306,6.758792189,1.369880387
XTYBMJQHLYVUBK-UHFFFAOYSA-N_conf_0.gjf,COCC#Cc1ccccc1,1,8.138858508,8.145785398,3.793433711,3.795587049,-0.385162935,-0.385294838,-0.242051682,-0.242139884,0.593810015,0.592885278,0.682923954,0.684308726,-8.138858508,-8.145785398,8.821782463,8.830094124,1.735490244,1.734721676,358.137065,357.8718908,512.9970374,512.870726,228.91831,229.96271,203.6559819,203.7029322,16.83113302,16.89106661,87.74298363,87.99300449,91.8513964,91.60137554,87.97984128,87.63114438,175.7228249,175.6241489,88.06387545,87.82996024,175.8068591,175.8229647,78.02018795,77.92310159,0.03399417,0.034817354,1.723638616,1.754527348,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,5.098429746,5.044325464,1.947458545,1.945781747,4.397790681,4.424793914,CC1(C)OB([Cu][P](OC)(OC)C2=CC=CC=C2)OC1(C)C,6.532463117,6.532259638,4.362193366,4.361983853,-0.309121283,-0.30912834,-0.256414923,-0.256411914,2.596533464,2.596222406,0.651810843,0.65172127,-6.532463117,-6.532259638,7.18427396,7.183980909,1.135617477,1.135737417,584.755041,584.4114198,943.6433202,943.248575,425.1635309,425.704474,421.3406384,422.7497641,19.52325075,19.50476483,90.70293733,90.70503526,88.8914427,88.88934478,257.1422792,257.2798213,347.8452165,347.9848565,257.2401315,257.2440296,347.9430688,347.9490649,30.13115258,30.14298766,0.004233288,0.00464712,5.610018402,5.620171247,281.4287094,281.3776965,6.69081326,6.69119734,53.24380018,53.2468566,3,3,10.11172017,10.1077342,3.029828528,3.029121087,5.40289656,5.401135494,7.392624602,7.392890547,3.029828528,3.029121087,5.40289656,5.401135494,-0.513540485
